Numer systemowy kandydata;PESEL;Nazwisko;Imię;Telefon;E-mail;Ulica;Nr budynku;Nr mieszkania;Kod pocztowy;Imie;Miejscowość;Kod SIMC miejscowości;Gmina;Kod TERC gminy;Powiat;Kod TERC powiatu;Województwo;Kod TERC województwa;Imię i nazwisko matki;Telefon matki;E-mail matki;Ulica matki;Nr budynku matki;Nr mieszkania matki;Kod pocztowy matki;Dzielnica matki;Miejscowość matki;Kod SIMC miejscowości matki;Gmina matki;Kod TERC gminy matki;Powiat matki;Kod TERC powiatu matki;Województwo matki;Kod TERC województwa matki;Imię i nazwisko ojca;Telefon ojca;E-mail ojca;Ulica ojca;Nr budynku ojca;Nr mieszkania ojca;Kod pocztowy ojca;Dzielnica ojca;Miejscowość ojca;Kod SIMC miejscowości ojca;Gmina ojca;Kod TERC gminy ojca;Powiat ojca;Kod TERC powiatu ojca;Województwo ojca;Kod TERC województwa ojca;Rodzaj rejestracji;Orzeczenie o potrzebie kształcenia specjalnego;Orzeczenie o niepełnosprawności;Planowany rok ukończenia gimnazjum;Numer systemowy gimnazjum macierzystego;Gimnazjum aktywne;Nazwa gimnazjum macierzystego;Adres gimnazjum spoza listy;Ulica gimnazjum macierzystego;Nr budynku gimnazjum macierzystego;Kod pocztowy gimnazjum macierzystego;Dzielnica gimnazjum macierzystego;Miejscowość gimnazjum macierzystego;Kod SIMC miejscowości gimnazjum macierzystego;Gmina gimnazjum macierzystego;Kod TERC gminy gimnazjum macierzystego;Powiat gimnazjum macierzystego;Kod TERC powiatu gimnazjum macierzystego;Województwo gimnazjum macierzystego;Kod TERC województwa gimnazjum macierzystego;Numer systemowy organu prowadzącego gimnazjum macierzyste;Nazwa organu prowadzącego gimnazjum macierzyste;Liczba wybranych szkół;Liczba wybranych oddziałów;Stan weryfikacji podania;Stan weryfikacji osiągnięć;Średnia liczba punktów dla wszystkich preferencji;Nazwa szkoły, w której kandydat został zakwalifikowany;Typ szkoły, w której kandydat został zakwalifikowany;Ulica szkoły, w której kandydat został zakwalifikowany;Nr budynku szkoły, w której kandydat został zakwalifikowany;Kod pocztowy szkoły, w której kandydat został zakwalifikowany;Dzielnica szkoły, w której kandydat został zakwalifikowany;Miejscowość szkoły, w której kandydat został zakwalifikowany;Kod SIMC miejscowości szkoły, w której kandydat został zakwalifikowany;Gmina szkoły, w której kandydat został zakwalifikowany;Kod TERC gminy szkoły, w której kandydat został zakwalifikowany;Powiat szkoły, w której kandydat został zakwalifikowany;Kod TERC powiatu szkoły, w której kandydat został zakwalifikowany;Województwo szkoły, w której kandydat został zakwalifikowany;Kod TERC województwa szkoły, w której kandydat został zakwalifikowany;Numer systemowy oddziału, w którym kandydat został zakwalifikowany;(Symbol) Nazwa oddziału, w którym kandydat został zakwalifikowany;Liczba punktów z jaką kandydat został zakwalifikowany;Numer systemowy organu prowadzącego szkołę przyjęcia;Nazwa organu prowadzącego szkołę przyjęcia;Nazwa szkoły, w której kandydat został przyjęty;Typ szkoły, w której kandydat został przyjęty;Ulica szkoły, w której kandydat został przyjęty;Nr budynku szkoły, w której kandydat został przyjęty;Kod pocztowy szkoły, w której kandydat został przyjęty;Dzielnica szkoły, w której kandydat został przyjęty;Miejscowość szkoły, w której kandydat został przyjęty;Kod SIMC miejscowości szkoły, w której kandydat został przyjęty;Gmina szkoły, w której kandydat został przyjęty;Kod TERC gminy szkoły, w której kandydat został przyjęty;Powiat szkoły, w której kandydat został przyjęty;Kod TERC powiatu szkoły, w której kandydat został przyjęty;Województwo szkoły, w której kandydat został przyjęty;Kod TERC województwa szkoły, w której kandydat został przyjęty;Numer systemowy oddziału, w którym kandydat został przyjęty;(Symbol) Nazwa oddziału, w którym kandydat został przyjęty;Nazwa zawodu;Liczba punktów z jaką kandydat został przyjęty;Tryb przyjęcia;Inny powód przyjęcia;Identyfikator szkoły źródłowej;polski;angielski;niemiecki;francuski;wloski;hiszpanski;rosyjski;matematyka;fizyka;informatyka;historia;biologia;chemia;geografia;wos;zajęcia techniczne;zajęcia artystyczne;edukacja dla bezpieczeństwa;plastyka;muzyka;wf;religia/etyka;zachowanie;Świadectwo z wyróżnieniem;Wynik egzaminu gimnazjalnego z języka polskiego;Wynik egzaminu gimnazjalnego z matematyki;Wynik egzaminu gimnazjalnego z historii i wosu;Wynik egzaminu gimnazjalnego z przedmiotów przyrodniczych;Wynik egzaminu gimnazjalnego z języka obcego na poziomie podstawowym;Wynik egzaminu gimnazjalnego z języka obcego na poziomie rozszerzonym;Status olimpijczyka;Status laureata
18965;66666666666;Woźniak;Michał Jan;666666666;null;ulica1;149a;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;149a;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;149a;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;208;nie;Gminne Gimnazjum w Czechach;;;142;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;117,8;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);117.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;117.8;Przyjęcie w ramach przydziału;;;3;4;null;null;null;null;5;4;4;6;4;4;5;5;4;6;6;6;5;5;5;5;6;tak;56;52;72;64;90;53;nie;nie
8247;66666666666;Niciak;Bartosz;666666666;null;ulica1;1;16;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;1;16;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;1;16;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;300;tak;Publiczne Gimnazjum nr 1 w Łasku;;Narutowicza;28;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;1;1;podanie zaakceptowane;osiągnięcia zaakceptowane;117;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);117;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;117;Przyjęcie w ramach przydziału;;;3;5;4;null;null;null;null;4;4;6;4;5;4;4;4;5;5;5;5;4;5;null;6;nie;63;62;75;57;98;78;nie;nie
19465;66666666666;Kacprzak;Hubert;666666666;null;ulica1;7;;98-240;brak;Szadek;714930;Szadek;1019025;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;7;;98-240;brak;Szadek;714930;Szadek;1019025;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;7;;98-240;brak;Szadek;714930;Szadek;1019025;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;210;nie;Gimnazjum w Szadku;;ul.Prusinowska;4;98-240;brak;Szadek;714930;Szadek;1019025;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;3;podanie zaakceptowane;osiągnięcia zaakceptowane;115,6666667;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);117;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;117;Przyjęcie w ramach przydziału;;;4;3;null;null;null;null;3;4;4;6;3;4;3;3;4;6;5;4;4;4;5;5;6;nie;69;48;66;79;83;48;nie;nie
15829;66666666666;Nowicki;Dawid;666666666;null;ulica1;37;13;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;37;13;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;48;147;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;203;nie;Publiczne Gimnazjum nr 2 w Zduńskiej Woli;;Łaska;84;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;5;podanie zaakceptowane;osiągnięcia zaakceptowane;111,6;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);116.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;116.4;Przyjęcie w ramach przydziału;;;4;4;null;4;null;null;null;4;4;6;4;3;3;4;4;5;4;4;5;4;4;5;6;nie;69;62;69;54;88;78;nie;nie
1287;66666666666;Guminiak;Szymon Piotr;666666666;null;ulica1;190;;95-200;brak;Pabianice;959079;Pabianice;1008021;pabianicki;1008;ŁÓDZKIE;10;imie matki;;;ulica1;190;;95-200;brak;Pabianice;959079;Pabianice;1008021;pabianicki;1008;ŁÓDZKIE;10;imie ojca;;;ulica1;190;;95-200;brak;Pabianice;959079;Pabianice;1008021;pabianicki;1008;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;131;tak;Publiczne Gimnazjum w Dobroniu  (Pabianice);;W.Witosa;1A;95-082;brak;Dobroń;990758;Dobroń;1008042;pabianicki;1008;ŁÓDZKIE;10;15;Starostwo Powiatowe Pabianice;3;8;podanie zaakceptowane;osiągnięcia zaakceptowane;114,75;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);116;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;116;Przyjęcie w ramach przydziału;;;3;4;4;null;null;null;null;3;3;5;3;4;4;3;3;4;6;5;4;5;6;4;4;nie;78;83;81;68;85;70;nie;nie
8178;66666666666;Antczak;Bartosz;666666666;null;ulica1;131;;98-100;brak;Orchów;707136;Łask;1003025;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;131;;98-100;brak;Orchów;707136;Łask;1003025;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;131;;98-100;brak;Orchów;707136;Łask;1003025;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;300;tak;Publiczne Gimnazjum nr 1 w Łasku;;Narutowicza;28;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;113,1333333;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);115.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;115.8;Przyjęcie w ramach przydziału;;;3;4;2;null;null;null;null;4;4;5;3;4;3;3;3;5;4;4;5;4;5;null;6;nie;53;79;78;61;98;80;nie;nie
19761;66666666666;Musiałowicz;Mateusz Kacper;666666666;null;ulica1;34H;;98-220;brak;Suchoczasy;722029;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;34H;;98-220;brak;Suchoczasy;722029;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;44/46;36;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;1;nie;Gimnazjum nr 1;;ul. Sterlinga;24;90-212;brak;Łódź;957650;Łódź;1061011;Łódź;1061;ŁÓDZKIE;10;1;Urząd Miasta Łodzi (Wydział Edukacji);3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;114,0666667;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);115.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;115.4;Przyjęcie w ramach przydziału;;;3;4;null;null;null;null;2;4;3;6;3;3;3;3;3;3;4;3;4;4;5;5;4;nie;81;66;66;64;100;90;nie;nie
5343;66666666666;Sobala;Patryk Mateusz;666666666;null;ulica1;67;;98-160;brak;Żagliny;712539;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;67;;98-160;brak;Żagliny;712539;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;67;;98-160;brak;Żagliny;712539;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;304;tak;Publiczne Gimnazjum nr 1 w Sędziejowicach;;Powstańców 1863 r.;6;98-160;brak;Sędziejowice;712410;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;2;3;podanie zaakceptowane;osiągnięcia zaakceptowane;113,6666667;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);115;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;115;Przyjęcie w ramach przydziału;;;3;4;3;null;null;null;null;4;4;6;5;3;3;4;5;5;5;5;6;4;6;5;5;nie;59;48;81;57;95;70;nie;nie
15265;66666666666;Michalak;Mateusz;666666666;null;ulica1;18;7;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;18;7;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;18;7;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;206;nie;Publiczne Gimnazjum nr 5 w Zduńskiej Woli;;ul.Wileńska;3;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;116,1333333;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);114.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;114.8;Przyjęcie w ramach przydziału;;;4;5;3;null;null;null;null;4;4;4;4;4;4;3;4;4;4;4;5;4;5;6;6;nie;72;66;78;68;70;53;nie;nie
15992;66666666666;Koliński;Bartłomiej Kordian;666666666;null;ulica1;2;;98-105;brak;Wrząsawa;719412;Wodzierady;1003052;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;2;;98-105;brak;Wrząsawa;719412;Wodzierady;1003052;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;2;;98-105;brak;Wrząsawa;719412;Wodzierady;1003052;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;302;tak;Publiczne Gimnazjum w Kwiatkowicach;;Szkolna ;17 A;98-105;brak;Kwiatkowice;719079;Wodzierady;1003052;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;3;4;podanie zaakceptowane;osiągnięcia zaakceptowane;115,1;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);113.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;113.6;Przyjęcie w ramach przydziału;;;4;5;4;null;null;null;null;4;4;5;4;5;4;5;4;5;4;5;4;4;6;6;5;nie;63;48;63;54;95;75;nie;nie
8194;66666666666;Matusiak;Patryk Mikołaj;666666666;null;ulica1;1;10;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;1;10;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;1;10;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;300;tak;Publiczne Gimnazjum nr 1 w Łasku;;Narutowicza;28;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;3;6;podanie zaakceptowane;osiągnięcia zaakceptowane;111,4666667;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);112.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;112.8;Przyjęcie w ramach przydziału;;;3;5;3;null;null;null;null;3;4;5;4;4;3;3;2;5;4;4;5;4;5;null;5;nie;66;45;91;64;98;98;nie;nie
5337;66666666666;Porada;Krystian Mateusz;666666666;null;ulica1;41;;98-160;brak;Sobiepany;712479;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;41;;98-160;brak;Sobiepany;712479;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;41;;98-160;brak;Sobiepany;712479;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;304;tak;Publiczne Gimnazjum nr 1 w Sędziejowicach;;Powstańców 1863 r.;6;98-160;brak;Sędziejowice;712410;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;3;6;podanie zaakceptowane;osiągnięcia zaakceptowane;109,6;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);110.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;110.6;Przyjęcie w ramach przydziału;;;3;4;3;null;null;null;null;3;4;5;3;4;3;4;3;5;5;3;4;4;4;4;5;nie;72;59;81;71;80;55;nie;nie
18698;66666666666;Maros;Tomasz Piotr;666666666;null;ulica1;4;1;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;4;1;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;4;1;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;202;nie;Publiczne Gimnazjum nr 1 w Zduńskiej Woli;;ul.Parkowa;5;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;4;podanie zaakceptowane;osiągnięcia zaakceptowane;107,4;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);107.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;107.4;Przyjęcie w ramach przydziału;;;4;5;3;null;null;null;null;3;3;5;3;3;3;2;3;4;4;3;4;3;5;5;5;nie;72;52;72;61;90;90;nie;nie
1302;66666666666;Poniński;Aleksander Filip;666666666;null;ulica1;23;;95-082;brak;Orpelów;702914;Dobroń;1008042;pabianicki;1008;ŁÓDZKIE;10;imie matki;;;ulica1;23;;95-082;brak;Orpelów;702914;Dobroń;1008042;pabianicki;1008;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestrowany przez gimnazjum;nie;nie;2015;131;tak;Publiczne Gimnazjum w Dobroniu  (Pabianice);;W.Witosa;1A;95-082;brak;Dobroń;990758;Dobroń;1008042;pabianicki;1008;ŁÓDZKIE;10;15;Starostwo Powiatowe Pabianice;2;7;podanie zaakceptowane;osiągnięcia zaakceptowane;107,5428571;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);106.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;106.4;Przyjęcie w ramach przydziału;;;4;4;4;null;null;null;null;3;3;5;5;4;4;5;5;4;6;5;4;6;6;5;4;nie;69;62;78;50;58;33;nie;nie
8094;66666666666;Grala;Dominik Adam;666666666;null;ulica1;20;;99-232;brak;Maksymilianów;720993;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;imie matki;;;ulica1;20;;99-232;brak;Maksymilianów;720993;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;imie ojca;;;ulica1;20;;99-232;brak;Maksymilianów;720993;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;353;tak;Gimnazjum w Zygrach;;;71;99-232;brak;Zygry;721001;Zadzim;1011062;poddębicki;1011;ŁÓDZKIE;10;28;Starostwo Powiatowe w Poddębicach;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;107,4;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);106.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;106.4;Przyjęcie w ramach przydziału;;;4;4;3;null;null;null;null;5;3;4;3;3;3;3;5;5;5;4;5;3;4;5;4;nie;66;66;69;61;60;53;nie;nie
